date,open,high,low,close,volume
2023-10-19,416.64,418.45,411.59,412.27,121323000
2023-10-20,411.84,412.38,407.10,407.21,123919900
2023-10-23,405.68,410.36,403.93,406.50,92035100
2023-10-24,408.62,410.71,406.77,409.56,78564200
2023-10-25,407.88,407.91,403.17,403.69,94223200
2023-10-26,402.62,403.47,397.93,398.85,115156800
2023-10-27,400.44,400.83,395.62,397.04,107367700
2023-10-30,399.83,402.84,398.53,401.79,86562700
2023-10-31,402.36,404.63,400.46,404.31,79665200
2023-11-01,405.28,409.44,404.75,408.63,98068100
2023-11-02,412.42,416.61,412.40,416.46,94938900
2023-11-03,418.76,421.80,418.63,420.26,100167800
2023-11-06,421.01,421.67,419.28,421.22,67831700
2023-11-07,421.22,423.06,420.08,422.42,64256100
2023-11-08,423.02,423.54,420.43,422.73,61746000
2023-11-09,423.87,423.91,419.01,419.44,83174400
2023-11-10,421.50,426.29,419.43,425.98,89462200
2023-11-13,424.65,426.68,423.86,425.57,52236100
2023-11-14,431.50,435.12,431.28,433.83,97176900
2023-11-15,435.16,436.39,433.90,434.75,77327600
2023-11-16,434.30,435.60,433.24,435.28,66665800
2023-11-17,435.29,436.43,434.37,435.82,83133200
2023-11-20,435.57,440.02,435.56,439.18,69936200
2023-11-21,438.13,439.05,436.95,438.22,49244600
2023-11-22,439.87,441.23,438.82,439.91,59394900
2023-11-24,439.96,440.38,439.63,440.18,29737400
2023-11-27,439.55,440.37,439.00,439.39,50506000
2023-11-28,439.00,441.12,438.44,439.82,62115000
2023-11-29,441.97,443.10,439.12,439.52,63146000
2023-11-30,440.36,441.59,438.29,441.25,79752700
2023-12-01,440.64,444.39,440.05,443.86,89183400
2023-12-04,440.47,443.88,439.25,441.53,72430900
2023-12-05,440.14,442.40,439.77,441.44,69793500
2023-12-06,443.58,443.61,439.23,439.66,69124700
2023-12-07,441.74,443.66,441.14,443.02,66995400
2023-12-08,442.27,445.45,442.03,444.92,83194400
2023-12-11,444.43,446.82,444.21,446.65,65002200
2023-12-12,446.30,448.79,445.31,448.69,68327600
2023-12-13,449.07,455.13,448.71,454.88,93278000
2023-12-14,456.81,458.00,453.67,456.34,119026000
2023-12-15,455.74,456.92,453.74,455.59,141553700
2023-12-18,457.19,459.13,456.13,458.15,70375300
2023-12-19,458.69,461.01,458.62,460.94,55761800
2023-12-20,460.08,461.96,454.12,454.55,102921000
2023-12-21,457.53,459.13,455.11,458.86,86667500
2023-12-22,459.98,461.46,457.89,459.78,67160400
2023-12-26,460.19,462.62,460.11,461.72,55387000
2023-12-27,461.52,462.70,460.98,462.56,68000300
2023-12-28,462.92,463.57,462.31,462.73,77158100
2023-12-29,462.54,463.06,459.44,461.39,122283100
2024-01-02,458.33,459.80,456.71,458.81,123623700
2024-01-03,456.65,457.39,454.46,455.06,103585900
2024-01-04,454.59,457.17,453.37,453.60,84232200
2024-01-05,453.80,456.66,452.77,454.22,86118900
2024-01-08,454.71,460.85,454.59,460.70,74879100
2024-01-09,458.05,461.02,457.55,460.00,65931400
2024-01-10,460.27,463.47,459.99,462.60,67310600
2024-01-11,463.60,464.12,458.43,462.40,77940700
2024-01-12,463.85,464.58,461.31,462.72,58026400
2024-01-16,461.34,462.65,459.21,461.02,85014900
2024-01-17,458.00,458.95,456.11,458.46,68843900
2024-01-18,460.13,463.09,458.59,462.54,91856200
2024-01-19,463.66,468.58,462.59,468.30,110834500
2024-01-22,469.84,471.01,468.64,469.29,75844900
2024-01-23,469.84,470.90,468.75,470.66,49945300
2024-01-24,473.53,474.46,470.68,471.18,81765000
2024-01-25,473.30,474.01,471.18,473.74,72525000
2024-01-26,473.31,474.80,472.29,473.14,76641600
2024-01-29,473.45,477.03,472.90,476.88,61322800
2024-01-30,476.19,477.22,475.76,476.52,58618400
2024-01-31,474.31,474.76,468.72,468.74,126011100
2024-02-01,470.44,474.90,469.63,474.87,91891600
2024-02-02,475.31,481.52,474.97,479.87,99228200
2024-02-05,479.24,479.90,475.87,478.13,75757100
2024-02-06,479.07,479.84,477.64,479.51,55918600
2024-02-07,481.76,483.93,480.85,483.51,70556500
2024-02-08,483.51,484.11,482.70,483.73,52343600
2024-02-09,484.23,486.96,483.89,486.52,63979400
2024-02-12,486.49,488.76,485.59,486.31,56502300
2024-02-13,480.05,482.53,476.35,479.61,113099200
2024-02-14,482.24,484.46,479.92,483.97,68387800
2024-02-15,484.67,487.49,484.19,487.31,61683000
2024-02-16,487.01,488.14,484.14,484.88,75532900
2024-02-20,483.15,483.81,479.97,482.21,71736700
2024-02-21,480.91,482.81,479.11,482.65,59293400
2024-02-22,489.25,493.60,488.29,492.64,76402500
2024-02-23,494.36,495.19,492.25,492.98,61321800
2024-02-26,493.42,493.85,491.05,491.17,50386700
2024-02-27,491.86,492.31,489.97,492.09,48854500
2024-02-28,490.53,492.02,490.17,491.43,56506600
2024-02-29,493.19,494.81,490.55,493.20,83924800
2024-03-01,494.08,498.26,493.67,497.83,76844800
2024-03-04,497.04,499.14,497.01,497.30,49799300
2024-03-05,495.30,495.74,490.12,492.33,72855600
2024-03-06,495.60,497.07,493.53,494.82,68382400
2024-03-07,498.11,500.78,494.88,499.73,58652100
2024-03-08,500.37,503.04,496.16,496.74,86532500
2024-03-11,495.53,496.89,493.61,496.31,62557200
2024-03-12,498.41,502.23,495.90,501.65,73114400
2024-03-13,501.97,502.14,499.42,500.86,55104100
2024-03-14,501.83,501.99,496.83,499.87,110171800
2024-03-15,496.81,498.26,494.77,496.44,107646300
2024-03-18,500.50,501.94,498.98,499.39,88893300
2024-03-19,498.70,502.45,497.69,502.16,60755300
2024-03-20,502.22,506.94,501.55,506.81,69594600
2024-03-21,509.64,510.34,508.20,508.48,60256100
2024-03-22,508.40,508.88,507.29,507.52,79070800
2024-03-25,506.15,507.27,505.96,506.12,48512100
2024-03-26,507.54,507.88,504.78,505.18,65463700
2024-03-27,508.01,509.47,505.84,509.43,82999800
2024-03-28,509.47,510.83,509.05,509.33,96294900
2024-04-01,510.07,510.61,507.29,508.44,62477500
2024-04-02,504.63,505.35,502.91,505.21,74230300
2024-04-03,504.12,507.27,504.07,505.77,59155800
2024-04-04,509.77,510.11,499.29,499.59,96858100
2024-04-05,500.95,506.77,500.51,504.81,74546500
2024-04-08,505.51,506.52,504.29,505.09,48401800
2024-04-09,506.83,507.07,500.84,505.68,68049200
2024-04-10,499.99,502.60,498.64,500.62,82652800
2024-04-11,502.13,505.83,498.63,504.39,70099000
2024-04-12,500.86,502.27,495.71,497.43,92561100
2024-04-15,501.60,501.76,490.35,491.20,92101400
2024-04-16,491.68,493.20,489.02,490.30,73484000
2024-04-17,492.76,492.92,486.01,487.40,75910300
2024-04-18,488.79,490.89,485.46,486.40,74548100
2024-04-19,486.32,487.31,480.89,482.15,102212600
2024-04-22,484.75,489.18,482.42,486.59,67961000
2024-04-23,488.60,492.80,486.41,492.37,64633600
2024-04-24,493.25,494.04,489.91,492.13,55928100
2024-04-25,486.07,491.02,484.42,490.26,69122400
2024-04-26,493.05,496.49,492.42,494.91,64306100
2024-04-29,496.69,497.33,493.93,496.66,46415400
2024-04-30,495.20,496.18,488.79,488.79,77483600
2024-05-01,488.21,494.84,486.74,487.21,80242800
2024-05-02,490.91,492.60,486.43,491.76,62550200
2024-05-03,497.73,499.09,495.20,497.86,72756700
2024-05-06,500.26,503.04,499.82,503.00,47264700
2024-05-07,503.97,504.95,502.88,503.56,52561300
2024-05-08,501.73,504.14,501.61,503.60,42047200
2024-05-09,503.79,506.55,503.14,506.51,43643700
2024-05-10,508.10,508.91,505.94,507.16,52233200
2024-05-13,508.83,508.94,506.09,507.23,36716400
2024-05-14,507.42,510.07,506.89,509.55,57535900
2024-05-15,512.02,516.16,511.38,515.86,59504900
2024-05-16,515.96,517.56,514.66,514.80,50244800
2024-05-17,514.92,515.61,513.47,515.54,59187600
2024-05-20,515.66,517.60,515.27,516.14,37764200
2024-05-21,515.38,517.56,515.17,517.40,33437000
2024-05-22,516.71,517.42,513.74,515.91,48390000
2024-05-23,518.96,519.07,510.94,512.14,57211200
2024-05-24,513.98,516.34,513.04,515.53,41291100
2024-05-28,516.34,516.57,513.26,515.89,36269600
2024-05-29,511.87,513.46,511.57,512.28,45190300
2024-05-30,510.74,511.40,507.64,508.88,46377600
2024-05-31,509.84,513.64,504.74,513.52,90785800
2024-06-03,515.12,515.41,508.87,513.94,46835700
2024-06-04,512.63,515.25,511.17,514.51,34632700
2024-06-05,516.83,520.65,514.84,520.63,47610400
2024-06-06,520.93,521.36,518.69,520.62,30808500
2024-06-07,519.64,522.79,518.55,519.98,43224500
2024-06-10,519.17,521.91,518.58,521.59,35686100
2024-06-11,520.04,522.90,518.07,522.85,36383400
2024-06-12,527.40,529.83,526.11,527.14,63251300
2024-06-13,528.88,529.06,525.42,528.20,44760900
2024-06-14,526.67,528.55,525.67,528.52,40089900
2024-06-17,527.84,534.12,527.38,532.73,55839500
2024-06-18,532.79,534.21,532.37,534.08,41376400
2024-06-20,535.01,535.67,530.86,532.63,70328200
2024-06-21,531.81,533.03,530.46,531.92,64338600
2024-06-24,531.74,534.30,530.07,530.19,45528700
2024-06-25,531.41,532.59,529.90,532.23,37936200
2024-06-26,531.12,533.61,530.47,532.89,38550600
2024-06-27,532.76,534.31,532.02,533.73,35041500
2024-06-28,534.51,537.55,530.39,531.63,76144500
2024-07-01,533.01,533.26,529.97,532.73,40297800
2024-07-02,531.13,536.31,531.08,536.31,40434800
2024-07-03,536.00,539.07,535.96,538.71,32789900
2024-07-05,539.01,542.21,538.37,541.81,41488400
2024-07-08,542.59,543.39,541.37,542.44,36110500
2024-07-09,543.40,544.29,542.67,542.97,27289700
2024-07-10,544.19,548.68,543.89,548.34,38701200
2024-07-11,548.46,549.33,542.98,543.61,53054200
2024-07-12,544.73,550.63,544.27,547.04,53084400
2024-07-15,549.03,551.78,546.69,548.54,40584300
2024-07-16,549.85,552.09,549.10,551.80,36475300
2024-07-17,545.88,547.55,543.74,544.06,57119000
2024-07-18,545.59,546.58,537.70,539.88,56270400
2024-07-19,539.64,541.27,535.24,536.29,65509100
2024-07-22,540.21,542.43,538.28,541.82,43346700
2024-07-23,541.72,543.86,540.48,540.97,34439600
2024-07-24,536.17,536.47,527.80,528.71,74515300
2024-07-25,528.83,534.80,525.02,525.96,61158300
2024-07-26,529.74,534.54,528.97,531.85,53763800
2024-07-29,533.39,534.40,530.17,532.16,39515800
2024-07-30,533.63,534.68,526.07,529.47,46853600
2024-07-31,536.28,540.70,534.92,538.07,65663400
2024-08-01,539.79,542.04,526.96,530.45,76428700
2024-08-02,523.36,524.57,516.38,520.58,82789100
2024-08-05,499.81,511.47,498.47,505.42,146267400
2024-08-06,507.21,517.50,505.89,510.07,84826300
2024-08-07,516.25,519.30,506.07,506.67,70698300
2024-08-08,511.79,519.00,509.77,518.38,63276600
2024-08-09,517.56,522.15,516.34,520.66,45619600
2024-08-12,521.86,523.34,518.67,520.94,42542100
2024-08-13,524.12,529.74,523.88,529.50,52333100
2024-08-14,530.30,532.36,527.63,531.18,42446900
2024-08-15,536.79,540.56,536.19,540.28,60846800
2024-08-16,538.67,542.18,538.51,541.49,44430700
2024-08-19,541.90,546.67,541.05,546.67,39121800
2024-08-20,546.22,547.87,544.44,545.78,33732300
2024-08-21,546.82,549.11,541.90,547.66,41514600
2024-08-22,549.55,550.16,542.15,543.36,56121500
2024-08-23,546.59,550.07,544.40,549.13,50639400
2024-08-26,550.16,550.87,546.12,547.82,35788600
2024-08-27,546.55,549.06,545.41,548.57,32693900
2024-08-28,548.23,548.66,542.20,545.39,41066000
2024-08-29,547.35,550.64,544.29,545.44,38715200
2024-08-30,547.80,551.15,544.26,550.64,62700100
2024-09-03,547.51,547.84,536.80,539.31,60600100
2024-09-04,537.48,541.61,536.75,538.21,47224900
2024-09-05,538.15,540.99,534.45,536.90,44264300
2024-09-06,537.22,538.84,526.97,527.86,68493800
2024-09-09,532.05,535.04,530.13,533.77,40445800
2024-09-10,535.68,536.45,530.81,536.10,36394600
2024-09-11,536.01,542.52,527.47,541.60,75248600
2024-09-12,542.17,546.46,539.96,546.16,51819600
2024-09-13,546.77,550.01,546.51,549.01,39310500
2024-09-16,548.75,550.09,546.95,549.82,36656100
2024-09-17,552.03,553.48,547.82,550.05,49321000
2024-09-18,550.70,555.54,547.86,548.42,59044900
2024-09-19,557.80,559.63,554.94,557.78,75315500
2024-09-20,556.41,557.85,553.79,556.81,77503100
2024-09-23,557.88,558.85,556.66,558.20,44116900
2024-09-24,559.00,559.86,556.17,559.80,46805700
2024-09-25,559.64,560.38,557.46,558.57,38428600
2024-09-26,562.82,563.14,558.43,560.78,48336000
2024-09-27,561.85,562.66,558.94,559.97,42100900
2024-09-30,558.94,562.82,556.64,562.21,63557400
2024-10-01,561.86,562.50,554.61,557.17,72668800
2024-10-02,556.28,558.43,553.89,557.41,38097800
2024-10-03,555.94,558.33,554.11,556.39,40846500
2024-10-04,560.83,561.82,556.66,561.45,42939100
2024-10-07,559.80,560.45,555.22,556.37,49964700
2024-10-08,558.94,562.23,558.07,561.63,37398700
2024-10-09,561.62,566.08,561.02,565.52,37912200
2024-10-10,564.18,565.95,562.93,564.53,44138100
2024-10-11,564.45,568.65,564.32,567.91,42268000
2024-10-14,569.52,573.49,569.04,572.56,36217200
2024-10-15,572.82,573.13,566.89,568.11,54203600
2024-10-16,568.11,571.10,567.31,570.58,30725400
2024-10-17,574.12,574.32,570.44,570.63,34393700
2024-10-18,572.31,573.61,570.85,572.82,37416800
2024-10-21,572.10,573.08,568.91,571.88,36439000
2024-10-22,569.35,572.73,568.70,571.58,34183800
2024-10-23,569.56,570.00,562.86,566.36,49314600
2024-10-24,568.31,568.38,564.96,567.58,34979900
2024-10-25,569.80,572.69,566.44,567.38,47268200
2024-10-28,570.85,570.98,568.83,569.14,30174700
2024-10-29,568.18,571.18,566.79,570.06,42899700
2024-10-30,569.59,571.58,567.63,568.33,41435800
2024-10-31,563.97,564.04,557.00,557.19,60182500
2024-11-01,559.82,563.96,559.13,559.55,45667500
2024-11-04,559.68,560.98,556.46,558.34,38217000
2024-11-05,559.25,565.13,559.04,565.09,39478300
2024-11-06,577.34,580.01,573.61,579.14,68182000
2024-11-07,581.14,584.64,581.06,583.62,47233200
2024-11-08,584.17,587.57,584.17,586.15,46444900
2024-11-11,587.74,588.09,584.98,586.71,37586800
2024-11-12,586.63,587.23,582.41,584.88,43006100
2024-11-13,585.35,587.17,582.98,585.17,47388600
2024-11-14,585.30,585.78,580.72,581.41,38904100
2024-11-15,577.85,578.32,572.11,573.96,75988800
2024-11-18,574.42,577.62,573.56,576.31,37001700
2024-11-19,572.94,579.14,572.27,578.42,49412000
2024-11-20,578.50,578.90,572.86,578.61,50032600
2024-11-21,581.46,583.14,575.62,581.72,46750300
2024-11-22,581.71,584.15,581.21,583.52,38226400
2024-11-25,587.45,588.76,583.22,585.50,42441400
2024-11-26,586.75,589.23,586.03,588.56,45621300
2024-11-27,588.37,588.76,585.26,586.78,34000200
2024-11-29,587.59,591.20,587.31,590.42,30177400
2024-12-02,590.83,592.16,590.34,591.48,31746000
2024-12-03,591.24,592.00,590.22,591.75,26906600
2024-12-04,593.44,595.67,592.77,595.43,42787600
2024-12-05,595.43,596.23,594.10,594.45,28762200
2024-12-06,595.21,596.81,594.80,595.58,31241500
2024-12-09,595.46,595.62,591.92,592.51,34742700
2024-12-10,593.18,593.61,590.01,590.67,37234500
2024-12-11,593.59,596.18,593.31,595.23,28677700
2024-12-12,594.37,594.94,592.17,592.17,31543800
2024-12-13,594.19,594.91,590.68,592.05,35904700
2024-12-16,593.80,595.55,593.03,594.58,43695200
2024-12-17,592.03,592.99,590.75,592.13,55773500
2024-12-18,591.82,594.20,574.10,574.48,108248700
2024-12-19,579.46,581.06,574.06,574.30,85919500
2024-12-20,571.98,585.72,571.13,581.20,125716700
2024-12-23,580.94,585.28,577.77,584.68,57635800
2024-12-24,586.03,591.22,585.45,591.18,33160100
2024-12-26,589.41,592.34,588.01,591.22,41219100
2024-12-27,587.48,587.72,580.82,584.99,64969300
2024-12-30,577.99,581.78,574.57,578.32,56578800
2024-12-31,579.98,580.70,574.58,576.22,57052700
2025-01-02,579.47,581.18,570.73,574.80,50204000
2025-01-03,577.64,582.63,576.56,581.99,37888500
2025-01-06,586.23,589.61,583.61,585.34,47679400
2025-01-07,587.36,587.69,576.90,578.72,60393100
2025-01-08,578.79,580.64,575.35,579.57,47304700
2025-01-10,576.02,576.09,568.81,570.72,73105000
2025-01-13,566.08,571.96,565.67,571.60,47910100
2025-01-14,574.52,575.15,568.62,572.39,48420600
2025-01-15,580.39,583.94,579.28,582.80,56900200
2025-01-16,584.17,584.35,580.98,581.68,43319700
2025-01-17,586.91,589.27,585.58,587.52,58070600
2025-01-21,590.56,592.91,588.59,592.90,42532900
2025-01-22,595.72,597.59,595.17,596.23,48196000
2025-01-23,595.60,599.49,595.33,599.49,41152100
2025-01-24,599.55,600.50,596.59,597.74,34604700
2025-01-27,584.80,589.60,584.63,589.28,70361100
2025-01-28,590.51,595.18,587.20,594.34,44433300
2025-01-29,593.56,593.96,589.13,591.68,37177400
2025-01-30,593.79,596.39,590.61,594.86,39281300
2025-01-31,597.27,599.69,590.93,591.69,66566900
2025-02-03,582.69,590.19,580.55,587.71,65857200
2025-02-04,587.77,592.16,587.23,591.65,33457800
2025-02-05,590.53,594.20,588.50,594.05,30653100
2025-02-06,595.79,596.24,592.49,596.11,35771500
2025-02-07,596.68,597.89,589.95,590.66,50788500
2025-02-10,593.86,595.31,592.59,594.67,26048700
2025-02-11,592.41,595.66,592.29,595.12,30056700
2025-02-12,589.11,594.37,588.44,593.20,45076100
2025-02-13,594.31,599.67,593.05,599.47,40921300
2025-02-14,599.67,600.71,598.82,599.44,26910400
2025-02-18,600.60,601.20,598.14,601.20,26749000
2025-02-19,599.81,602.91,599.30,602.61,31011100
2025-02-20,601.25,601.38,596.80,600.11,36554000
2025-02-21,599.89,600.03,589.38,589.84,76519800
2025-02-24,591.89,592.88,586.45,587.16,50737200
2025-02-25,587.10,587.83,579.64,584.24,58266500
2025-02-26,585.90,589.49,581.90,584.53,43321600
2025-02-27,586.80,587.95,574.81,575.20,74196700
2025-02-28,575.70,584.71,572.64,584.18,88744100
2025-03-03,586.15,587.29,570.14,573.94,74249200
2025-03-04,569.95,575.54,562.62,567.15,109648200
2025-03-05,566.98,575.04,563.43,573.25,71230500
2025-03-06,565.79,570.40,560.52,563.07,80094900
2025-03-07,561.29,567.67,556.11,566.23,81158800
2025-03-10,558.04,559.95,546.24,551.14,99326600
2025-03-11,549.98,554.53,542.73,546.56,88102100
2025-03-12,552.71,553.63,544.37,549.46,69588200
2025-03-13,549.09,549.70,540.43,542.14,74079400
2025-03-14,546.75,554.34,542.21,553.34,62660300
2025-03-17,553.32,560.12,552.88,557.60,49008700
2025-03-18,555.29,555.51,549.65,551.58,66041400
2025-03-19,553.36,561.34,552.18,557.58,66556000
2025-03-20,553.85,560.97,553.13,555.97,62958200
2025-03-21,551.52,557.05,550.29,556.16,83763000
2025-03-24,562.88,567.17,562.29,566.12,58766800
2025-03-25,567.32,568.41,565.73,567.48,38355700
2025-03-26,567.21,568.33,559.32,560.70,51848300
2025-03-27,559.31,562.98,557.10,559.21,42164200
2025-03-28,557.68,558.41,547.37,547.95,71662700
2025-03-31,542.20,552.93,539.28,551.63,95328200
2025-04-01,549.72,555.13,546.00,553.19,54609600
2025-04-02,547.35,559.55,547.11,556.69,76014500
2025-04-03,537.55,540.37,529.25,529.25,125986000
2025-04-04,516.40,518.57,498.05,498.27,217965100
2025-04-07,482.40,515.91,475.12,497.38,256611400
2025-04-08,514.62,517.70,482.37,489.59,165816600
2025-04-09,486.59,541.01,486.21,541.01,241867300
2025-04-10,524.79,526.10,502.25,517.30,162331200
2025-04-11,515.75,528.99,512.85,526.53,97866300
2025-04-14,536.50,536.73,526.45,531.64,68034000
2025-04-15,532.18,535.69,529.36,530.15,56892900
2025-04-16,524.30,530.43,513.07,518.37,83484800
2025-04-17,520.32,523.80,516.64,519.11,79868100
2025-04-21,513.93,514.46,501.41,506.75,69368100
2025-04-22,512.92,521.96,511.99,519.93,75948100
2025-04-23,532.93,537.86,526.47,527.99,90590700
2025-04-24,529.27,539.83,528.02,539.11,64150400
2025-04-25,539.07,543.40,536.15,543.00,61119600
2025-04-28,543.74,545.87,537.46,543.21,47613800
2025-04-29,541.29,547.74,540.94,546.63,47775100
2025-04-30,539.97,548.80,534.01,546.85,93101500
2025-05-01,552.60,556.24,550.12,550.72,63186100
2025-05-02,556.89,560.49,554.58,558.90,60717300
2025-05-05,554.76,558.79,553.91,555.69,38659200
2025-05-06,550.19,555.53,549.23,551.05,48264700
2025-05-07,552.38,556.00,548.33,553.36,55588000
2025-05-08,557.40,562.40,553.91,557.22,65130800
2025-05-09,558.62,559.63,554.95,556.51,37603400
2025-05-12,573.40,574.91,569.03,574.90,78993600
2025-05-13,575.32,580.91,574.75,578.70,67947200
2025-05-14,579.65,580.81,577.42,579.44,66283500
2025-05-15,577.44,582.77,576.98,582.27,71268100
2025-05-16,583.05,586.25,581.10,585.96,76052100
2025-05-19,579.94,587.28,579.94,586.60,68168500
2025-05-20,584.86,585.81,581.42,584.62,60614500
2025-05-21,580.28,584.36,573.75,574.77,95197700
2025-05-22,574.58,578.48,573.34,575.00,70860400
2025-05-23,567.99,573.74,567.61,571.08,76029000
2025-05-27,577.94,583.11,570.40,582.95,72588500
2025-05-28,583.35,584.55,578.85,579.58,68445500
2025-05-29,584.83,584.97,577.94,581.86,69973300
2025-05-30,580.76,582.93,575.15,581.21,90601200
2025-06-02,579.61,584.57,576.94,584.49,61630500
2025-06-03,584.12,588.80,583.64,587.82,63606200
2025-06-04,588.68,589.65,587.23,587.66,57314200
2025-06-05,589.34,590.69,582.85,584.82,92278700
2025-06-06,590.35,592.49,588.58,590.83,66588700
2025-06-09,591.40,592.91,590.19,591.36,53016400
2025-06-10,591.89,595.10,590.78,594.71,66247000
2025-06-11,595.81,596.67,590.96,593.02,73658200
2025-06-12,591.69,595.37,591.20,595.37,64129000
2025-06-13,590.20,593.50,587.22,588.72,89506000
2025-06-16,592.07,596.06,591.89,594.32,79984100
2025-06-17,591.88,593.40,588.48,589.24,82209400
2025-06-18,590.14,592.88,588.19,589.15,76605000
2025-06-20,591.82,592.89,586.36,587.77,94051400
2025-06-23,588.52,593.96,585.40,593.57,87426000
2025-06-24,597.71,601.19,596.80,600.13,67735300
2025-06-25,601.25,601.94,598.90,600.47,62114800
2025-06-26,602.32,605.60,601.70,605.16,78548400
2025-06-27,606.16,609.64,604.14,608.17,86258400
2025-06-30,610.61,612.43,608.30,611.08,92502500
2025-07-01,609.61,612.05,608.77,610.88,70030100
2025-07-02,610.48,613.69,609.85,613.65,66510400
2025-07-03,615.63,619.42,615.61,618.49,51065800
2025-07-07,616.53,617.19,611.10,613.88,74814500
2025-07-08,614.54,615.29,612.73,613.54,59024600
2025-07-09,615.95,617.87,614.11,617.22,66113300
2025-07-10,617.36,620.00,616.18,618.96,57529000
2025-07-11,615.92,618.01,614.72,616.79,63670200
